Date,close,atr,atr_sma,adx,plus_di,minus_di,direction,volatility,regime,action,activation
2022-07-07,1.1923214197158813,0.014993600992687057,0.014237499380733338,36.458987553460545,9.285046062989638,28.577953249637865,Bear,Volatile,Bear Volatile,proceed,active
2022-07-08,1.2028049230575562,0.014875307560552985,0.01427312080917862,37.02647956835357,10.297981337374079,26.7476993769248,Bear,Volatile,Bear Volatile,proceed,active
2022-07-11,1.2016630172729492,0.014945733649934175,0.014309927057052932,37.82458235656775,9.517352013268038,27.229123114409692,Bear,Volatile,Bear Volatile,proceed,active
2022-07-12,1.1900936365127563,0.015345136703782349,0.014362004583841893,38.844468645043946,8.607517728601097,27.334257340983548,Bear,Volatile,Bear Volatile,proceed,active
2022-07-13,1.1877753734588623,0.015135725691384496,0.014418069338157227,39.11916359064853,10.33534260412238,25.732981565324426,Bear,Volatile,Bear Volatile,proceed,active
2022-07-14,1.186380386352539,0.01491833333515436,0.0144439587706333,39.75183410999632,9.736954389727956,27.695989988138685,Bear,Volatile,Bear Volatile,proceed,active
2022-07-15,1.1839643716812134,0.014336361669687313,0.014429037104632692,40.33931387796211,9.40848746218795,26.761692016466984,Bear,Quiet,Bear Quiet,proceed,half
2022-07-18,1.1888344287872314,0.014673595228467843,0.01442200191656898,38.89276119763598,16.156508795120402,24.27902815360042,Bear,Volatile,Bear Volatile,proceed,active
2022-07-19,1.194828748703003,0.014728908012507076,0.014425975667523456,37.41162361805954,15.557369483681185,22.460147310949168,Bear,Volatile,Bear Volatile,proceed,active
2022-07-20,1.2003505229949951,0.014307588020433295,0.014425704595030238,36.03628157988142,14.871528451936449,21.46999980426186,Bear,Quiet,Bear Quiet,proceed,half
2022-07-21,1.1971746683120728,0.014074868093863912,0.014421547077635327,35.27402382614901,14.037604939178632,23.57891128342712,Bear,Quiet,Bear Quiet,proceed,half
2022-07-22,1.1996161937713623,0.014097743069995389,0.014425682233416764,33.828114172994766,16.14644261905137,21.859177022796423,Bear,Quiet,Bear Quiet,proceed,half
2022-07-25,1.1986957788467407,0.013954909562092188,0.014433789032298075,32.26785597177598,16.11658190760959,20.50556257756356,Bear,Quiet,Bear Quiet,proceed,half
2022-07-26,1.2055164575576782,0.01386346525715044,0.014425192355312812,30.711447649306045,15.530841273585027,19.166474397505734,Bear,Quiet,Bear Quiet,proceed,half
2022-07-27,1.2036880254745483,0.01333301648352917,0.01440129256174485,29.26621134986968,14.995248946726734,18.50550462520567,Bear,Quiet,Bear Quiet,proceed,half
2022-07-28,1.2163082361221313,0.013478039278236802,0.014375040990278665,27.624801719773007,19.27940783705112,16.998787596172274,Bull,Quiet,Bull Quiet,proceed,half
2022-07-29,1.2173447608947754,0.013768935590799444,0.014353891185930234,26.60758818073359,20.22607449184654,15.451107469448479,Bull,Quiet,Bull Quiet,proceed,half
2022-08-01,1.2167373895645142,0.013693304080878363,0.014332555393104128,26.10692379363827,21.45985095104744,14.426701494072889,Bull,Quiet,Bull Quiet,proceed,half
2022-08-02,1.2254151105880737,0.013508080431995695,0.014310869104551191,25.642021148478328,20.20024479353621,13.579912666137261,Bull,Quiet,Bull Quiet,proceed,half
2022-08-03,1.2142995595932007,0.01363318213815581,0.014300629443322615,24.192954052449693,18.58524754673101,16.695912561507328,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-04,1.2138278484344482,0.013540578482361199,0.014297573133815961,22.50505257674329,17.375755019971425,17.18142843785981,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-05,1.215849757194519,0.013715078700976024,0.014306120300479255,21.54184011468077,15.929344918633221,19.087930513894502,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-08,1.2059526443481445,0.013520210520295435,0.014323614134280299,20.647428542765574,15.00472647184233,17.979972041379742,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-09,1.208473801612854,0.013052852662282738,0.014337545578007854,19.816903511701465,14.431830438679633,17.293478043757545,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-10,1.207423210144043,0.013600634127458518,0.014353385516307498,19.410928950980452,20.484774423904742,15.411465611015624,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-11,1.2212995290756226,0.013876770625852944,0.014373256644175358,19.033952573168083,18.643062286572718,14.025876359090036,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-12,1.2196162939071655,0.013666921497417647,0.014392068077223413,17.716691399838567,17.577223585955522,17.370231158186964,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-15,1.2127974033355713,0.013725866684844882,0.014416042790402959,16.96774328141311,16.25161469268452,18.785278826861315,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-16,1.205690860748291,0.013592293398997634,0.01443237776789423,16.687803708705136,15.239084235788637,19.81286973875893,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-17,1.209818959236145,0.01339428318302396,0.014452311608077252,16.153717851234973,15.520521249174601,18.669640907411477,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-18,1.2045146226882935,0.013361182245390273,0.014475815449971185,16.260935123222175,14.44761660115927,20.64273359112875,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-19,1.193274736404419,0.014205807988565348,0.014501518664802607,17.676012403526393,12.617998525044671,26.857667505014284,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-22,1.1818095445632935,0.01454928439865335,0.014500364927634702,19.286841809455524,11.440107250831483,26.838803620617448,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-08-23,1.1766505241394043,0.014604399591774966,0.014480845622108546,20.32429490166849,12.2808544265057,24.827694639196928,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-08-24,1.18327796459198,0.014322626439672564,0.01445614377618689,21.287644201580534,11.627997838002397,23.50784151989244,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-25,1.1791757345199585,0.013849851774548073,0.014396736309280822,22.182182837213144,11.16600449603016,22.573848719271613,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-26,1.1824007034301758,0.013910538010360907,0.01433739820474392,22.462312823954925,12.229653949726973,20.869984430054497,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-29,1.1694538593292236,0.014162827012319468,0.01428518731792915,23.500639506801093,11.153815637293517,24.254497000614094,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-30,1.172250509262085,0.014115650753600847,0.014242996624681158,24.64082969590063,10.391729283964812,23.94026982980867,Sideways,Quiet,Sideways Quiet,proceed,active
2022-08-31,1.1659767627716064,0.013980606546395229,0.014200411529090183,25.85051656251849,9.742670884593867,23.60918873011936,Bear,Quiet,Bear Quiet,proceed,half
2022-09-01,1.1598505973815918,0.014100013145031794,0.014165677128781896,27.549521818764624,8.97015287613793,26.651553052224976,Bear,Quiet,Bear Quiet,proceed,half
2022-09-02,1.154894471168518,0.013572448320820888,0.014132545525201039,29.127169556707464,8.653194830536757,25.709827277389998,Bear,Quiet,Bear Quiet,proceed,half
2022-09-05,1.1474601030349731,0.013344137424461508,0.014103602493574391,31.039827879215732,8.172585816161575,28.894982080605356,Bear,Quiet,Bear Quiet,proceed,half
2022-09-06,1.156644344329834,0.013341414872026305,0.014080969479964763,31.489766490740553,12.24419173425307,26.836530141954512,Bear,Quiet,Bear Quiet,proceed,half
2022-09-07,1.151185154914856,0.013509245377339508,0.014059433357681948,32.41515881916708,11.228357653139067,29.19432264004757,Bear,Quiet,Bear Quiet,proceed,half
2022-09-08,1.1519808769226074,0.013248425977588312,0.014039891590529931,32.769904184114004,12.599519536450138,27.642704202200246,Bear,Quiet,Bear Quiet,proceed,half
2022-09-09,1.1521600484848022,0.013245004226983163,0.014014687963050412,31.98850168942241,16.473710794572806,25.67485653012589,Bear,Quiet,Bear Quiet,proceed,half
2022-09-12,1.1619395017623901,0.013653558743345414,0.014007118653710647,30.571708323238642,18.11515862771373,23.127547422377585,Bear,Quiet,Bear Quiet,proceed,half
2022-09-13,1.1689754724502563,0.014230452072089611,0.013998911540347022,29.88399313420659,16.139297391467103,24.690583361581908,Bear,Volatile,Bear Volatile,proceed,active
2022-09-14,1.1506155729293823,0.014706576664465815,0.013987307526404648,29.526340411217294,14.501303649981711,24.105449707766873,Bear,Volatile,Bear Volatile,proceed,active
2022-09-15,1.1544944047927856,0.014219072772621822,0.013971816962003345,29.272536776743692,13.927163609024428,23.700135761797377,Bear,Volatile,Bear Volatile,proceed,active
2022-09-16,1.1452654600143433,0.014576809397501339,0.013965846998742313,29.799321578535825,12.6149866698997,27.20977620208278,Bear,Volatile,Bear Volatile,proceed,active
2022-09-19,1.1433144807815552,0.014227678256738305,0.013951485890878395,30.288478894485664,12.001362454887442,25.886225254343646,Bear,Volatile,Bear Volatile,proceed,active
2022-09-20,1.1443217992782593,0.013757504764597014,0.013919733252094689,30.488339842234616,12.498498301126158,24.85869959980122,Bear,Quiet,Bear Quiet,proceed,half
2022-09-21,1.138057827949524,0.013753483030356478,0.013892088398874127,31.17208625895995,11.609142125415914,27.127244499427363,Bear,Quiet,Bear Quiet,proceed,half
2022-09-22,1.1255937814712524,0.013966998978104453,0.01387306171173313,32.31409683216049,10.615123207312218,29.563416812410907,Bear,Volatile,Bear Volatile,proceed,active
2022-09-23,1.126417875289917,0.015646924561503486,0.013899272969569453,34.511645089636104,8.79861811675485,38.864241499686806,Bear,Volatile,Bear Volatile,proceed,active
2022-09-26,1.0797386169433594,0.020851688003338406,0.014022834825066863,37.47235597764956,6.130805746661488,44.877623388574584,Bear,Volatile,Bear Volatile,proceed,active
2022-09-27,1.077284336090088,0.020054598181401078,0.014129348628444744,40.22158751651921,5.919160630778267,43.3283768139607,Bear,Volatile,Bear Volatile,proceed,active
2022-09-28,1.072754144668579,0.02075077053169459,0.01425821227866997,43.002708771452845,5.311964687636537,45.65994285367957,Bear,Volatile,Bear Volatile,proceed,active
2022-09-29,1.0835996866226196,0.02168341224490223,0.014410383161690736,43.77889446483081,12.164527495434225,40.57488348794195,Bear,Volatile,Bear Volatile,proceed,active
2022-09-30,1.1169440746307373,0.022977014869651646,0.014587968597683862,43.38184022801162,15.89213552794832,35.555486011431654,Bear,Volatile,Bear Volatile,proceed,active
2022-10-03,1.114057183265686,0.023081474813153265,0.014770499902705084,42.418968725028826,17.735572726411142,32.86638863338399,Bear,Volatile,Bear Volatile,proceed,active
2022-10-04,1.1334141492843628,0.02361420883027492,0.014965514774167571,40.87885271779406,19.53417292123315,29.830288830433602,Bear,Volatile,Bear Volatile,proceed,active
2022-10-05,1.1451343297958374,0.02383574787544432,0.015175569402005875,39.644884768525245,17.970284843616668,29.07437855028065,Bear,Volatile,Bear Volatile,proceed,active
2022-10-06,1.13553786277771,0.024497225361902016,0.01539595312367918,38.87343265495326,16.23611666192623,29.39951024662597,Bear,Volatile,Bear Volatile,proceed,active
2022-10-07,1.1162084341049194,0.024628639803890705,0.015613147207941006,38.25440119759984,14.995948840958093,27.976690753841357,Bear,Volatile,Bear Volatile,proceed,active
2022-10-10,1.1072726249694824,0.02385908419357426,0.015816462810194925,37.915923500476744,14.37394319624438,28.866178461113662,Bear,Volatile,Bear Volatile,proceed,active
2022-10-11,1.1076405048370361,0.023365476804167694,0.016013610737638365,37.190320735966075,15.477123058072943,27.370563002282708,Bear,Volatile,Bear Volatile,proceed,active
2022-10-12,1.0967799425125122,0.022926532654782044,0.016199477747970887,36.79902345279387,14.646768653535515,28.250380795185084,Bear,Volatile,Bear Volatile,proceed,active
2022-10-13,1.11055588722229,0.024104340060456794,0.016410752979532803,34.829051495962155,20.738430095493843,24.950701202779097,Bear,Volatile,Bear Volatile,proceed,active
2022-10-14,1.1303905248641968,0.024190980862347472,0.016620271022760227,32.99979182176128,19.188143667561437,23.085529477438616,Bear,Volatile,Bear Volatile,proceed,active
2022-10-17,1.124416708946228,0.024045812425158315,0.016830783060857488,30.858881049961415,20.298717528099388,21.565979065445735,Bear,Volatile,Bear Volatile,proceed,active
2022-10-18,1.1353960037231445,0.02352711667495431,0.017040268341110918,28.870892476147258,19.264363547696114,20.46704972388718,Bear,Volatile,Bear Volatile,proceed,active
2022-10-19,1.134429931640625,0.022785875363298114,0.01722397316582771,27.222205850844283,18.470258379610303,20.74026527436277,Bear,Volatile,Bear Volatile,proceed,active
2022-10-20,1.1211013793945312,0.022376997919375138,0.017393977711698153,25.962507115308256,17.464340229663865,21.167778786150155,Bear,Volatile,Bear Volatile,proceed,active
2022-10-21,1.1221455335617065,0.022417215184755812,0.017568983585444918,25.368087189508408,16.187793694969233,23.122349964843348,Bear,Volatile,Bear Volatile,proceed,active
2022-10-24,1.1344685554504395,0.02194702623806113,0.017733406776509242,24.22544059877002,18.17263750184979,21.930738909085072,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-10-25,1.1307740211486816,0.02199249606812446,0.017901410829891776,22.565781771749137,20.728646148461603,20.32215413699277,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-10-26,1.146223783493042,0.022677622266679884,0.018087077611564896,21.700675573615342,22.57355250938722,18.30046241202675,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-10-27,1.1638191938400269,0.022357198905725455,0.0182669979447716,21.004725074748684,21.918820233350825,17.236834297475646,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-10-28,1.1566041707992554,0.02170337190607682,0.01841694922312183,20.0556690667495,20.966342189115622,17.961884625698893,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-10-31,1.159595012664795,0.021106362594687823,0.018548090787042518,18.994568571232687,20.01943442405589,18.04023200416947,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-01,1.146815299987793,0.020664445225384298,0.018669291699714704,17.77830145245249,18.98701812536954,18.254540386649996,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-02,1.1489498615264893,0.019679964414084528,0.018776438459202946,16.648910556442303,18.512775013438826,17.798592539406798,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-03,1.1384334564208984,0.020609366808688318,0.01891162875988575,17.079024540838088,16.41521213936184,26.040030645771743,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-04,1.1171187162399292,0.0207158641365755,0.01904773528241004,17.47841609777703,15.1643364369657,24.055722350033008,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-07,1.1331573724746704,0.021464572864761305,0.01919377019945888,16.763419536345598,18.561935112517162,21.558300566284256,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-08,1.1517950296401978,0.02183132971566877,0.019348083778700235,15.744268917160678,20.689519092833375,19.682121165963963,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-09,1.1552680730819702,0.021754784859465345,0.01950356734496164,14.874672937688482,19.279293224118703,20.706765616993746,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-10,1.1368157863616943,0.022470386624634846,0.0196709748145537,14.245153615540756,21.017696929240575,18.615376834014107,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-11,1.1695632934570312,0.023949712046832387,0.01987852008907393,14.27730739297844,21.805704224108197,16.218003789037493,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-14,1.1799131631851196,0.023186638516688424,0.02007537011091847,14.44958085598778,21.78732960573774,15.555186374595552,Sideways,Volatile,Sideways Volatile,stay_out,disabled
2022-11-15,1.175249695777893,0.023396186127020706,0.02027646553601836,15.41333621931373,25.416494992451533,14.314733241445207,Sideways,Volatile,Sideways Volatile,stay_out,disabled
