time,open,high,low,close,volume
2026-03-24 00:00:00+00:00,4416.51,4484.04,4305.89,4474.85,650870
2026-03-25 00:00:00+00:00,4479.7,4602.46,4455.97,4505.77,510311
2026-03-26 00:00:00+00:00,4517.4,4544.42,4350.93,4376.21,561662
2026-03-27 00:00:00+00:00,4383.99,4555.26,4375.38,4493.19,441461
2026-03-30 00:00:00+00:00,4471.23,4580.6,4419.53,4513.61,487785
2026-03-31 00:00:00+00:00,4510.33,4685.67,4482.59,4682.65,512101
2026-04-01 00:00:00+00:00,4667.56,4793.08,4661.63,4766.16,441439
2026-04-02 00:00:00+00:00,4757.32,4800.45,4553.84,4671.97,510297
2026-04-06 00:00:00+00:00,4649.61,4706.61,4600.76,4655.41,380891
2026-04-07 00:00:00+00:00,4648.45,4718.64,4607.28,4700.71,459761
2026-04-08 00:00:00+00:00,4705.71,4857.71,4699.67,4730.63,529366
2026-04-09 00:00:00+00:00,4719.09,4801.22,4698.62,4768.85,397391
2026-04-10 00:00:00+00:00,4766.53,4795.03,4730.68,4759.74,367208
2026-04-13 00:00:00+00:00,4723.61,4750.12,4585.32,4741.16,418647
2026-04-14 00:00:00+00:00,4740.46,4846.31,4740.46,4844.9,417482
